	Chromosome	Start	Strand	Gene	Transcript_type
25386	chr3R	21777847	-1	RpI12	protein_coding
25387	chrX	11493135	1	Drak	protein_coding
25388	chrX	11493819	1	Drak	protein_coding
25393	chr2L	4801923	-1	slf	protein_coding
25394	chr3R	21360176	1	pre-mod(mdg4)-T	protein_coding
25395	chrX	2246231	1	Or2a	protein_coding
25397	chr2L	10437548	1	STUB1	protein_coding
25399	chr2L	10701544	-1	Lip1	protein_coding
25400	chrX	7323770	-1	Atg5	protein_coding
25401	chr2R	9165632	1	Rad51D	protein_coding
25402	chr2L	13225275	-1	CG15480	protein_coding
25407	chr2L	5541998	-1	Hel25E	protein_coding
25408	chr2L	5542314	-1	Hel25E	protein_coding
25409	chrX	2225296	1	pcx	protein_coding
25410	chrX	19479411	-1	CG32533	protein_coding
25411	chrX	19479319	-1	CG32533	protein_coding
25412	chr3R	6263958	1	Osi10a	protein_coding
25416	chr3R	28887709	-1	CG33203	protein_coding
25418	chr3R	14259991	-1	MetRS-m	protein_coding
25419	chr3R	22034286	-1	CG6015	protein_coding
25420	chrX	5988791	1	CG5966	protein_coding
25423	chr2L	120631	-1	CG4822	protein_coding
25424	chr2L	121754	-1	CG4822	protein_coding
25425	chr2L	120742	-1	CG4822	protein_coding
25426	chr3R	26999752	1	CG31077	protein_coding
25432	chr2R	8365345	-1	cola	protein_coding
25433	chr2L	11501715	1	spz4	protein_coding
25436	chr2R	17739685	-1	PIG-A	protein_coding
25437	chrX	21093844	1	CG11566	protein_coding
25442	chrX	19276898	-1	CG32536	protein_coding
25443	chr2R	17166505	-1	CG10953	protein_coding
25444	chr2R	17166643	-1	CG10953	protein_coding
25448	chr2R	21583492	1	CG30222	protein_coding
25450	chr3R	15348048	1	CG42727	protein_coding
25451	chr3R	25262498	-1	CG10425	protein_coding
25453	chr3R	6227512	1	Osi5	protein_coding
25454	chr3R	15408423	1	Atx2	protein_coding
25455	chr3R	15410892	1	Atx2	protein_coding
25456	chr3R	15409451	1	Atx2	protein_coding
25461	chrX	19135868	-1	Obp18a	protein_coding
25462	chr3R	9049247	-1	Nmdmc	protein_coding
25463	chr3R	9048651	-1	Nmdmc	protein_coding
25464	chr3R	9050555	-1	Nmdmc	protein_coding
25465	chr3L	12432668	-1	toe	protein_coding
25467	chrX	7347506	-1	CG15034	protein_coding
25468	chr2R	22663692	1	CG4250	protein_coding
25470	chr3R	6309976	1	CG31560	protein_coding
25472	chr3L	24927130	1	CG40472	protein_coding
25473	chr2R	11219934	1	Syx6	protein_coding
25474	chr2R	11219539	1	Syx6	protein_coding
25475	chr3R	9240267	-1	D1	protein_coding
25476	chr3R	9240654	-1	D1	protein_coding
25480	chr2L	19518824	1	CG10132	protein_coding
25481	chr2L	19518939	1	CG10132	protein_coding
25482	chr2R	22886048	-1	YME1L	protein_coding
25483	chr2R	22886247	-1	YME1L	protein_coding
25484	chr3R	11974910	-1	Tango9	protein_coding
25490	chr2L	7702805	1	Tep3	protein_coding
25491	chr3R	23922973	-1	sba	protein_coding
25493	chr3R	12341674	1	CG44956	protein_coding
25495	chr3R	23426029	-1	CG43694	protein_coding
25496	chr2R	12471915	1	Nepl10	protein_coding
25497	chr2R	19699346	-1	Obp56b	protein_coding
25498	chr3R	15196210	-1	CG6752	protein_coding
25499	chr3R	15196055	-1	CG6752	protein_coding
25500	chr2L	10380103	1	gny	protein_coding
25501	chr3L	7768352	-1	CG32371	protein_coding
25505	chr2R	23471775	-1	Or59b	protein_coding
25507	chr2R	10026839	1	CG12128	protein_coding
25508	chrX	2387664	-1	PsGEF	protein_coding
25510	chr3R	20850597	1	RpS30	protein_coding
25511	chr3R	20850516	1	RpS30	protein_coding
25512	chr3R	20850834	1	RpS30	protein_coding
25513	chr3R	24271233	-1	jar	protein_coding
25514	chr3R	24263842	-1	jar	protein_coding
25515	chr3R	24259488	-1	jar	protein_coding
25516	chrX	16006147	1	CG12698	protein_coding
25522	chrX	8560895	1	Trf4-1	protein_coding
25523	chrX	8560629	1	Trf4-1	protein_coding
25524	chrX	8561695	1	Trf4-1	protein_coding
25525	chrX	8560322	1	Trf4-1	protein_coding
25526	chr2R	21293768	1	RpL29	protein_coding
25527	chr2R	12253992	1	CG13168	protein_coding
25528	chr2L	8211347	1	Ssb-c31a	protein_coding
25530	chr2R	16773915	-1	Sod2	protein_coding
25532	chr2R	7793625	1	DNApol-zeta	protein_coding
25533	chr3L	10663376	1	Adi1	protein_coding
25534	chrX	18860284	1	CG32544	protein_coding
25535	chr3L	652881	-1	CG3402	protein_coding
25536	chr2L	6956950	-1	CG13775	protein_coding
25537	chr2L	6956343	-1	CG13775	protein_coding
25539	chr2R	10427915	-1	CG12896	protein_coding
25541	chrX	15870183	1	CG16952	protein_coding
25542	chr3R	16830049	-1	abd-A	protein_coding
25543	chr3R	16828105	-1	abd-A	protein_coding
25544	chr3R	16829752	-1	abd-A	protein_coding
25546	chr3L	6790158	1	vvl	protein_coding
25549	chr3L	6160814	1	Cpr65Az	protein_coding
25550	chr3L	4497777	-1	CG13721	protein_coding
25552	chr2L	13000635	-1	Yip1d1	protein_coding
25555	chr3R	15635468	1	CG43335	protein_coding
25556	chr3R	13615917	1	CG9269	protein_coding
25557	chr3L	15525253	-1	CG33986	protein_coding
25558	chr2L	11155721	-1	CG6287	protein_coding
25560	chrX	14191962	-1	CG13403	protein_coding
25561	chrX	14192018	-1	CG13403	protein_coding
25563	chr2L	7855255	-1	CG14535	protein_coding
25564	chr2L	7855475	-1	CG14535	protein_coding
25568	chr2L	21166624	-1	CG43346	protein_coding
25569	chr2L	21168581	-1	CG43346	protein_coding
25570	chr2L	21168349	-1	CG43346	protein_coding
25572	chr2L	6709086	-1	Tsp	protein_coding
25573	chr2L	6689393	-1	Tsp	protein_coding
25574	chr2L	6689336	-1	Tsp	protein_coding
25575	chr2L	6708602	-1	Tsp	protein_coding
25576	chr3R	10639568	-1	hth	protein_coding
25577	chr3R	10614276	-1	hth	protein_coding
25578	chr3R	14898372	-1	Nup93-2	protein_coding
25581	chr2R	8901375	-1	MrgBP	protein_coding
25582	chr2L	14713750	1	CG34165	protein_coding
25583	chr2L	10435656	-1	TBC1D16	protein_coding
25584	chr2L	2655394	1	Prosbeta4R2	protein_coding
25587	chr3L	18593771	-1	term	protein_coding
25588	chr3R	13303426	1	CG43208	protein_coding
25589	chr3L	19807232	1	Kap-alpha1	protein_coding
25593	chr2R	22853728	-1	CG13531	protein_coding
25594	chr2R	22853827	-1	CG13531	protein_coding
25595	chr2R	23383424	-1	CG13551	protein_coding
25596	chr3R	14517042	1	CG34273	protein_coding
25598	chr2L	6745622	-1	CG31910	protein_coding
25600	chr3R	30253182	1	CG18404	protein_coding
25603	chr2R	7829062	1	CG18853	protein_coding
25604	chr3R	31758637	-1	CG2187	protein_coding
25605	chr3R	31758078	-1	CG2187	protein_coding
25608	chr3R	31737035	1	CG11563	protein_coding
25609	chr3R	26414088	1	Ald2	protein_coding
25611	chr3R	27101230	1	CG17189	protein_coding
25612	chr3R	27101394	1	CG17189	protein_coding
25613	chr3L	16035485	1	CG5895	protein_coding
25614	chr3L	16035678	1	CG5895	protein_coding
25618	chr3R	29146893	-1	CG14511	protein_coding
25619	chr3L	19991123	-1	fln	protein_coding
25620	chr3L	19991220	-1	fln	protein_coding
25621	chr2L	3619097	1	Ugt36A1	protein_coding
25622	chr2L	3619278	1	Ugt36A1	protein_coding
25623	chr3L	10894173	1	Cpr67Fb	protein_coding
25625	chr2L	9440740	-1	CG33723	protein_coding
25627	chr3L	7249340	-1	Cdc27	protein_coding
25629	chr2R	5671741	1	kune	protein_coding
25630	chr3R	29715377	-1	Dup99B	protein_coding
25631	chrY	573088	1	kl-2	protein_coding
25632	chr3L	21136353	-1	CG10565	protein_coding
25633	chr3L	21136052	-1	CG10565	protein_coding
25634	chr3R	12995147	-1	yellow-f2	protein_coding
25635	chr3L	11170074	1	Adck5	protein_coding
25636	chr3L	11169817	1	Adck5	protein_coding
25637	chrX	6832684	-1	mAChR-C	protein_coding
25638	chrX	21117161	1	CG15445	protein_coding
25639	chrX	21117159	1	CG15445	protein_coding
25640	chr2R	20655096	-1	CG16799	protein_coding
25641	chr3L	8966374	-1	CG5653	protein_coding
25645	chr2L	11001476	-1	aub	protein_coding
25646	chr2L	11001108	-1	aub	protein_coding
25647	chr2R	14665356	-1	CG12861	protein_coding
25649	chr3R	12654577	1	CG6225	protein_coding
25653	chr2R	17750293	1	CG5002	protein_coding
25654	chr3L	8966829	1	CG5021	protein_coding
25655	chr2L	10442725	1	loh	protein_coding
25656	chr2L	10442534	1	loh	protein_coding
25657	chr2L	10447636	1	loh	protein_coding
25659	chr4	663621	1	Slip1	protein_coding
25660	chr3L	7651180	1	PGRP-SD	protein_coding
25661	chr2L	1500608	-1	CG18131	protein_coding
25662	chr2L	1500429	-1	CG18131	protein_coding
25663	chr2L	1500286	-1	CG18131	protein_coding
25664	chr2L	1500438	-1	CG18131	protein_coding
25665	chr2L	159032	1	spen	protein_coding
25666	chr2L	182820	1	spen	protein_coding
25668	chr2R	21835047	-1	CG4363	protein_coding
25669	chr3R	24163966	1	Apc2	protein_coding
25674	chr3R	12254187	1	CG3942	protein_coding
25676	chr3R	19025099	1	CG14285	protein_coding
25679	chr3L	17353042	1	CG7692	protein_coding
25680	chr3L	17352419	1	CG7692	protein_coding
25681	chr3L	17351822	1	CG7692	protein_coding
25682	chr2R	13477342	1	CG43192	protein_coding
25683	chr3R	23718357	-1	nau	protein_coding
25684	chr3R	10868290	-1	SelR	protein_coding
25685	chr3R	10868642	-1	SelR	protein_coding
25687	chr2R	24453040	-1	CG4563	protein_coding
25688	chr2L	19758615	-1	CG10628	protein_coding
25689	chr2L	5461639	1	mid	protein_coding
25691	chr2L	10677198	1	CG17104	protein_coding
25692	chr2L	10677365	1	CG17104	protein_coding
25693	chr2L	10677817	1	CG17104	protein_coding
25694	chr3L	5136292	-1	CG10674	protein_coding
25696	chr3R	26881171	-1	ro	protein_coding
25697	chr3R	26881144	-1	ro	protein_coding
25699	chr2L	2575052	-1	Sws1	protein_coding
25701	chr3L	15659707	1	Eig71Ei	protein_coding
25702	chr2R	12993897	1	CG33798	protein_coding
25703	chr3R	13302648	1	CG32473	protein_coding
25704	chr3R	13309386	1	CG32473	protein_coding
25705	chr3R	13304764	1	CG32473	protein_coding
25706	chr2L	21684106	1	nolo	protein_coding
25707	chr3L	12351544	-1	CrzR	protein_coding
25708	chrX	8407263	-1	PIG-T	protein_coding
25709	chrX	22444749	1	CG14621	protein_coding
25710	chrX	22444661	1	CG14621	protein_coding
25711	chrX	22444227	1	CG14621	protein_coding
25712	chr2R	8161565	-1	CG8708	protein_coding
25713	chr2R	8161235	-1	CG8708	protein_coding
25714	chr2R	15381449	1	SRPK	protein_coding
25715	chr2R	15380724	1	SRPK	protein_coding
25716	chr2R	15383070	1	SRPK	protein_coding
25718	chr3R	7887045	1	ArgRS-m	protein_coding
25722	chr3L	20905795	1	CG11458	protein_coding
25723	chr2R	16380516	1	CG43187	protein_coding
25724	chr2L	6036917	-1	mtm	protein_coding
25725	chr2L	6037015	-1	mtm	protein_coding
25727	chr2L	2263442	1	CG4270	protein_coding
25728	chr3L	1212827	1	LysE	protein_coding
25729	chr3L	19928508	-1	CG8004	protein_coding
25730	chr3L	11626125	-1	CG6083	protein_coding
25731	chr3R	26717871	1	Yif1	protein_coding
25732	chr2R	7512749	-1	az2	protein_coding
25733	chr3R	26681966	-1	beat-VII	protein_coding
25734	chr3L	10244706	-1	Or67c	protein_coding
25735	chr2L	20027915	1	sNPF	protein_coding
25738	chrX	3940847	1	Gem4b	protein_coding
25739	chr3L	1625690	-1	GC	protein_coding
25740	chr3L	1629301	-1	GC	protein_coding
25741	chrX	7920131	-1	hdm	protein_coding
25745	chr2R	24305881	1	betaTub60D	protein_coding
25751	chr3L	20798375	-1	CG3698	protein_coding
25754	chr3R	20669571	1	Cpr92F	protein_coding
25757	chr3L	16113212	1	Taf4	protein_coding
25758	chr3L	16114308	1	Taf4	protein_coding
25759	chr3L	16113790	1	Taf4	protein_coding
25760	chr2L	17384115	-1	Lrch	protein_coding
25761	chrX	8923687	-1	CG12661	protein_coding
25762	chr3L	4134550	-1	ens	protein_coding
25763	chr3R	23507476	-1	CG34289	protein_coding
25764	chr2L	292419	1	CG11562	protein_coding
25769	chrX	12408477	-1	CG32651	protein_coding
25770	chr2R	15821114	-1	CG33465	protein_coding
25772	chr3L	841360	-1	JMJD5	protein_coding
25775	chr3L	8191270	1	MED24	protein_coding
25786	chr2R	22854383	1	RpL23	protein_coding
25787	chr3L	13987878	1	CG9040	protein_coding
25788	chr3L	1862239	-1	Rap1	protein_coding
25789	chr3L	1861816	-1	Rap1	protein_coding
25791	chr3R	25300891	1	CG13659	protein_coding
25792	chr3R	14569644	-1	Cys	protein_coding
25793	chr2L	20809974	1	CG9328	protein_coding
25794	chr2L	20797715	1	CG9328	protein_coding
25795	chr3R	22367373	-1	CG5380	protein_coding
25796	chr3R	22367159	-1	CG5380	protein_coding
25797	chr3R	18021600	1	CG7785	protein_coding
25798	chr2R	22614328	1	CG33143	protein_coding
25801	chr3R	20338973	1	Ir92a	protein_coding
25802	chrY	3263180	1	CG46193	protein_coding
25803	chr3L	18698412	-1	Dic4	protein_coding
25804	chr2R	13212237	-1	CG34312	protein_coding
25805	chr2R	13210815	-1	CG34312	protein_coding
25806	chr2R	13211396	-1	CG34312	protein_coding
25807	chrX	2619799	1	Seipin	protein_coding
25809	chr3L	15588860	1	RhoGAP71E	protein_coding
25810	chr3L	9603570	1	Tmc	protein_coding
25811	chr3L	9597764	1	Tmc	protein_coding
25812	chr2L	885141	-1	CG15824	protein_coding
25813	chr3R	21270075	-1	AP-2sigma	protein_coding
25815	chr3R	21569149	-1	CG15498	protein_coding
25817	chr2L	2771776	-1	CG15399	protein_coding
25818	chr3R	7285962	1	RacGAP84C	protein_coding
25820	chr2L	1368089	1	CG14346	protein_coding
25821	chr2L	1367996	1	CG14346	protein_coding
25823	chrX	15572149	-1	CG15643	protein_coding
25824	chrX	11576620	-1	e(y)2	protein_coding
25825	chr3R	8801176	-1	Pif1B	protein_coding
25826	chr3R	8792547	-1	Pif1B	protein_coding
25827	chr3R	8799944	-1	Pif1B	protein_coding
25828	chr3R	8779931	-1	Pif1B	protein_coding
25829	chrX	4117020	1	tyf	protein_coding
25830	chrX	4120098	1	tyf	protein_coding
25831	chrX	4119714	1	tyf	protein_coding
25832	chrX	4117550	1	tyf	protein_coding
25834	chr3R	25299557	-1	CG31288	protein_coding
25835	chr2R	20783216	-1	CG44666	protein_coding
25839	chr2L	16858714	-1	CG31809	protein_coding
25840	chr2L	16858562	-1	CG31809	protein_coding
25841	chr3L	4687317	-1	axo	protein_coding
25842	chr3L	4681458	-1	axo	protein_coding
25844	chrX	15578171	-1	cerv	protein_coding
25845	chrX	15577998	-1	cerv	protein_coding
25847	chr3R	13609246	-1	CG9759	protein_coding
25852	chrX	12029032	-1	Usp7	protein_coding
25853	chrX	1838240	1	prage	protein_coding
25854	chrX	1824943	1	prage	protein_coding
25855	chrX	1843346	1	prage	protein_coding
25856	chrX	1825063	1	prage	protein_coding
25857	chrX	1831303	1	prage	protein_coding
25858	chrX	1827347	1	prage	protein_coding
25859	chrX	1842628	1	prage	protein_coding
25860	chrX	1773719	1	prage	protein_coding
25861	chrX	1824162	1	prage	protein_coding
25862	chrX	8056701	-1	fs(1)h	protein_coding
25863	chrX	8058358	-1	fs(1)h	protein_coding
25864	chrX	8060974	-1	fs(1)h	protein_coding
25865	chrX	8061436	-1	fs(1)h	protein_coding
25866	chrX	8056137	-1	fs(1)h	protein_coding
25867	chrX	5421533	1	Usp16-45	protein_coding
25868	chrX	5422183	1	Usp16-45	protein_coding
25869	chrX	5421968	1	Usp16-45	protein_coding
25870	chrX	5422392	1	Usp16-45	protein_coding
25871	chr3R	22747599	-1	CG17141	protein_coding
25874	chr4	969374	-1	fuss	protein_coding
25875	chr4	978489	-1	fuss	protein_coding
25876	chr4	976035	-1	fuss	protein_coding
25878	chr3R	24152321	-1	p38a	protein_coding
25879	chr3R	24151965	-1	p38a	protein_coding
25880	chrX	1710182	-1	CG3795	protein_coding
25881	chr3R	31016875	-1	5-HT7	protein_coding
25882	chr2L	10706190	-1	Lip2	protein_coding
25883	chr2L	10709453	-1	Lip2	protein_coding
25886	chr2L	7719487	-1	CG13793	protein_coding
25887	chr3L	15898920	-1	pHCl-1	protein_coding
25888	chr3L	15899029	-1	pHCl-1	protein_coding
25889	chr2R	18173669	1	CG10916	protein_coding
25890	chr2L	21426916	1	His1:CG33804	protein_coding
25891	chr3R	21843765	-1	Gr93b	protein_coding
25892	chr3R	22466034	1	Pebp1	protein_coding
25895	chr3R	12377128	1	GstD6	protein_coding
25897	chrX	17209997	-1	CG12995	protein_coding
25898	chrX	21093844	1	stg1	protein_coding
25900	chr2L	15623558	-1	Or35a	protein_coding
25902	chr3L	361256	-1	Cdc5	protein_coding
25903	chr3L	361383	-1	Cdc5	protein_coding
25904	chrX	4542630	1	CG3568	protein_coding
25906	chr2L	10477073	1	RluA-2	protein_coding
25910	chrX	1338222	-1	CG11409	protein_coding
25911	chrX	1341587	-1	CG11409	protein_coding
25914	chrX	437448	-1	Pgcl	protein_coding
25916	chr3R	25036944	1	CG31115	protein_coding
25918	chrX	12596047	1	Sec16	protein_coding
25919	chrX	12596676	1	Sec16	protein_coding
25920	chrX	12596901	1	Sec16	protein_coding
25923	chr2L	3621704	-1	CG15418	protein_coding
25924	chr2L	3621653	-1	CG15418	protein_coding
25926	chr2R	22647807	-1	CG34446	protein_coding
25928	chr2R	6680391	-1	Tdc1	protein_coding
25929	chr3L	21123753	1	CG33284	protein_coding
25930	chr3R	24031827	-1	KrT95D	protein_coding
25931	chr3R	24006578	-1	KrT95D	protein_coding
25932	chr3L	7403949	-1	CG8560	protein_coding
25933	chr3L	7404181	-1	CG8560	protein_coding
25935	chr3R	5613358	1	Atu	protein_coding
25937	chrX	11349049	1	CG1738	protein_coding
25938	chr2L	3789986	1	bark	protein_coding
25939	chr2L	3787167	1	bark	protein_coding
25940	chr2L	5581116	-1	CG14011	protein_coding
25941	chr3L	15978524	1	CG17028	protein_coding
25942	chrX	14225879	-1	CG11674	protein_coding
25944	chr2L	6732866	1	TTLL3B	protein_coding
25946	chr3R	7249497	-1	CG1227	protein_coding
25947	chr3R	7249738	-1	CG1227	protein_coding
25948	chr3R	31045105	-1	CG33920	protein_coding
25952	chr3L	2774007	-1	CG12093	protein_coding
25953	chr3R	5393922	1	CG1172	protein_coding
25956	chr2L	15900524	-1	CG31823	protein_coding
25957	chr2L	8528618	-1	lmgB	protein_coding
25958	chr2L	8528066	-1	lmgB	protein_coding
25959	chr2L	8528505	-1	lmgB	protein_coding
25960	chr2L	12096511	-1	CG6712	protein_coding
25964	chr3R	15281371	1	Tm1	protein_coding
25965	chr3R	15290944	1	Tm1	protein_coding
25966	chr3R	15288012	1	Tm1	protein_coding
25967	chr3R	15281550	1	Tm1	protein_coding
25968	chr3R	15281532	1	Tm1	protein_coding
25969	chr3R	15278220	1	Tm1	protein_coding
25970	chr3R	15286419	1	Tm1	protein_coding
25971	chr3R	15290946	1	Tm1	protein_coding
25973	chr2L	14104090	1	CG46301	protein_coding
25974	chr2L	14134472	1	CG46301	protein_coding
25975	chr3R	27694883	1	Acp98AB	protein_coding
25976	chr2L	10263554	-1	Rsf1	protein_coding
25977	chr2L	1988290	1	Npc2a	protein_coding
25981	chr3R	17085513	1	GckIII	protein_coding
25985	chr2L	17481231	1	CG5110	protein_coding
25986	chr3L	1189588	1	CG13912	protein_coding
25987	chr2L	15835658	-1	CG18518	protein_coding
25988	chr2L	13790959	1	CG16863	protein_coding
25989	chr2R	8928105	-1	AIMP1	protein_coding
25990	chr2L	17484501	1	CG5131	protein_coding
25991	chrX	6090201	-1	raptor	protein_coding
25994	chr2L	10790222	1	CG31870	protein_coding
25997	chr3R	16624717	-1	CG14905	protein_coding
25998	chr3L	12127979	1	CG34241	protein_coding
25999	chr3R	27253182	-1	pll	protein_coding
26000	chr2L	1724388	-1	Rim2	protein_coding
26001	chrX	4104342	1	brn	protein_coding
26004	chr2L	6786861	-1	nrv1	protein_coding
26006	chrX	15772963	1	CG43672	protein_coding
26007	chr3R	18641457	-1	CG14301	protein_coding
26008	chrX	5427517	1	CG16756	protein_coding
26009	chr3R	7162890	1	sas	protein_coding
26010	chr3R	7162808	1	sas	protein_coding
26011	chr2R	20343845	1	CG13870	protein_coding
26014	chr3R	10052869	-1	Fancl	protein_coding
26015	chr2R	8951717	1	Tom7	protein_coding
26016	chr2R	8951595	1	Tom7	protein_coding
26018	chr2L	8042859	-1	RpL36A	protein_coding
26019	chr2L	8042909	-1	RpL36A	protein_coding
26021	chr3R	20621938	1	H	protein_coding
26022	chr2L	21481345	1	His1:CG33831	protein_coding
26024	chr3R	4390366	1	CG14646	protein_coding
26025	chr2L	13783460	-1	CG16890	protein_coding
26026	chr2L	13784338	-1	CG16890	protein_coding
26027	chr3R	23521583	-1	CG10177	protein_coding
26029	chr2R	10353114	-1	CG43171	protein_coding
26030	chr2R	10352888	-1	CG43171	protein_coding
26032	chr2R	7584222	-1	blow	protein_coding
26033	chr2R	7585485	-1	blow	protein_coding
26034	chr2R	7587079	-1	blow	protein_coding
26035	chrX	17703352	1	par-6	protein_coding
26037	chr3R	17911376	1	CG43445	protein_coding
26038	chr3R	17265049	-1	beat-IIb	protein_coding
26039	chr3R	17247877	-1	beat-IIb	protein_coding
26040	chr3R	22686849	1	CG17625	protein_coding
26041	chr3L	13837756	1	CG43184	protein_coding
26042	chr3R	23764238	1	Lsd-1	protein_coding
26043	chr3R	23763857	1	Lsd-1	protein_coding
26047	chr3R	11735616	1	CG14721	protein_coding
26048	chr3R	11735447	1	CG14721	protein_coding
26051	chr2L	16352628	-1	chif	protein_coding
26052	chr2L	16350283	-1	chif	protein_coding
26053	chrX	5764553	1	CG42699	protein_coding
26054	chr3R	6641232	1	CG31286	protein_coding
26055	chr3R	18385072	-1	CG14309	protein_coding
26057	chr3R	8654174	-1	CG42489	protein_coding
26058	chr3R	8654573	-1	CG42489	protein_coding
26059	chr3R	8654766	-1	CG42489	protein_coding
26060	chr3R	16189564	-1	Bin1	protein_coding
26061	chr3R	16186897	-1	Bin1	protein_coding
26062	chr2L	4121702	1	Sr-CI	protein_coding
26063	chr2L	3700195	1	CG42465	protein_coding
26064	chr2R	16186584	1	clu	protein_coding
26065	chr2R	16187889	1	clu	protein_coding
26074	chr3R	9398190	1	Or85f	protein_coding
26075	chr3L	902898	1	CG13905	protein_coding
26076	chr2R	9400329	-1	CG33774	protein_coding
26077	chr3R	12016917	-1	DCAF12	protein_coding
26078	chr3R	12017031	-1	DCAF12	protein_coding
26079	chr3L	8121827	1	ldbr	protein_coding
26081	chr3R	17138999	1	CG5265	protein_coding
26082	chr3R	23819237	-1	CG33111	protein_coding
26083	chr3R	23818819	-1	CG33111	protein_coding
26084	chr2R	11342760	-1	thetaTry	protein_coding
26086	chr2R	9889878	1	CG30008	protein_coding
26087	chr3L	19092670	1	MESR6	protein_coding
26088	chrX	7286358	1	CG2059	protein_coding
26089	chrX	7286651	1	CG2059	protein_coding
26090	chrX	21339020	-1	tty	protein_coding
26091	chrX	21339676	-1	tty	protein_coding
26092	chr2L	12027438	1	dmGlut	protein_coding
26094	chr3R	24392889	1	CG13616	protein_coding
26097	chr3L	4473068	1	CG11349	protein_coding
26099	chr2L	14842358	1	CG42682	protein_coding
26102	chrX	16703884	-1	CG9673	protein_coding
26103	chr3L	21534660	1	ppk5	protein_coding
26105	chr3R	25127359	-1	Mocs2B	protein_coding
26106	chr3R	14309089	1	RpII15	protein_coding
26108	chr2R	21118394	1	CG9394	protein_coding
26109	chr2R	21118572	1	CG9394	protein_coding
26110	chrX	11556438	-1	CG1572	protein_coding
26111	chrX	11558654	-1	CG1572	protein_coding
26112	chrX	11558646	-1	CG1572	protein_coding
26113	chrX	11558637	-1	CG1572	protein_coding
26115	chr3R	8033009	-1	CG11035	protein_coding
26116	chr2R	21669916	-1	CG42379	protein_coding
26117	chr2R	14554309	-1	CG43919	protein_coding
26119	chr3R	29049493	1	CG11837	protein_coding
26122	chr3R	7639434	-1	Nlg3	protein_coding
26123	chr2L	19432574	1	Rab9	protein_coding
26124	chr3R	10284590	1	Nuak1	protein_coding
26125	chr3R	10264306	1	Nuak1	protein_coding
26126	chr3R	10290636	1	Nuak1	protein_coding
26127	chr2L	21508437	-1	His2B:CG33880	protein_coding
26129	chr3R	12373068	1	GstD3	protein_coding
26132	chr3L	21617671	1	CG11307	protein_coding
26133	chr3L	21617623	1	CG11307	protein_coding
26134	chr4	1146121	-1	CG32017	protein_coding
26135	chr4	1162158	-1	CG32017	protein_coding
26136	chr4	1146529	-1	CG32017	protein_coding
26137	chr3L	18201494	1	CG7320	protein_coding
26138	chr2R	14604337	-1	tra2	protein_coding
26139	chr2R	14603866	-1	tra2	protein_coding
26140	chr3R	13901853	1	ems	protein_coding
26141	chr3L	22878768	-1	Chro	protein_coding
26142	chr3L	22878184	-1	Chro	protein_coding
26143	chr3L	22878984	-1	Chro	protein_coding
26144	chr3L	4262470	-1	CG11586	protein_coding
26147	chr2L	20450225	1	CG31687	protein_coding
26148	chr3L	21088989	-1	CG33285	protein_coding
26149	chrX	11729099	-1	inaF-D	protein_coding
26150	chr2R	10485252	-1	pre-lola-G	protein_coding
26153	chr2R	18413599	-1	imd	protein_coding
26154	chr2R	18411532	-1	imd	protein_coding
26155	chr2R	8910349	-1	CG8252	protein_coding
26157	chr2R	12416044	1	CG13157	protein_coding
26159	chr3L	2766536	-1	Mrtf	protein_coding
26160	chr3L	2734680	-1	Mrtf	protein_coding
26161	chr3L	2762170	-1	Mrtf	protein_coding
26163	chrX	9158622	1	Dlip1	protein_coding
26164	chr3R	5654861	-1	elm	protein_coding
26165	chr3R	22491439	-1	CCT1	protein_coding
26166	chr3R	18183479	-1	cdm	protein_coding
26167	chr3R	29202525	-1	Mesh1	protein_coding
26170	chr2L	11057464	-1	Samuel	protein_coding
26171	chr2L	11066998	-1	Samuel	protein_coding
26173	chrX	1369249	1	CG14770	protein_coding
26174	chr2R	8123036	1	Nup50	protein_coding
26176	chr2L	19010866	1	robl37BC	protein_coding
26180	chr2L	1134098	-1	Iris	protein_coding
26181	chrX	2789942	-1	CG32795	protein_coding
26182	chrX	2789865	-1	CG32795	protein_coding
26183	chrX	2789322	-1	CG32795	protein_coding
26184	chrX	2790567	-1	CG32795	protein_coding
26186	chr3L	1193173	-1	Trh	protein_coding
26187	chrX	6365949	1	Marf	protein_coding
26189	chr2R	14140902	-1	Prosap	protein_coding
26191	chr3L	18870224	1	Blos3	protein_coding
26195	chr3L	3186664	1	CG32284	protein_coding
26196	chr2R	24763167	1	CG3894	protein_coding
26197	chrX	20433950	1	CG1695	protein_coding
26198	chr3R	18950196	1	CG43732	protein_coding
26199	chr2L	13846752	1	CG7916	protein_coding
26202	chrX	6091471	-1	Mipp2	protein_coding
26203	chr3L	1351116	1	312	protein_coding
26205	chr3R	16267012	1	Mst89B	protein_coding
26206	chr3R	7541330	-1	alpha-Est3	protein_coding
26207	chr3R	7541631	-1	alpha-Est3	protein_coding
26208	chr3R	7541222	-1	alpha-Est3	protein_coding
26209	chr2L	14008101	1	CG42692	protein_coding
26211	chr2L	7067983	1	Ugt307A1	protein_coding
26212	chr3R	29836568	1	Prtl99C	protein_coding
26213	chr3R	29835950	1	Prtl99C	protein_coding
26214	chr3R	16349226	-1	CG14879	protein_coding
26215	chr2L	2151754	1	AIF	protein_coding
26217	chr3L	17797594	-1	CG42816	protein_coding
