	Chromosome	Start	Strand	Gene	Transcript_type
111765	chr7	27029090	1	Cyp2a12	protein_coding
111768	chr3	98893239	-1	Hao2	protein_coding
111786	chr6	121245906	1	Usp18	protein_coding
111789	chr6	121268549	1	Usp18	protein_coding
111792	chr6	43213021	1	Olfr434	protein_coding
111793	chr6	43216883	1	Olfr434	protein_coding
111794	chr11	32200222	-1	Il9r	protein_coding
111796	chr11	32200236	-1	Il9r	protein_coding
111803	chr1	91298338	1	Scly	protein_coding
111805	chr1	91298368	1	Scly	protein_coding
111808	chr1	91298404	1	Scly	protein_coding
111809	chr1	91298407	1	Scly	protein_coding
111811	chr1	91299932	1	Scly	protein_coding
111812	chr1	91302797	1	Scly	protein_coding
111813	chr10	127898518	1	Sdr9c7	protein_coding
111818	chr8	114133557	1	Nudt7	protein_coding
111819	chr8	114133574	1	Nudt7	protein_coding
111820	chr8	114133618	1	Nudt7	protein_coding
111821	chr8	114133641	1	Nudt7	protein_coding
111822	chr8	114133642	1	Nudt7	protein_coding
111824	chr18	60591788	-1	Myoz3	protein_coding
111827	chr7	25626654	1	B3gnt8	protein_coding
111829	chr7	25627638	1	B3gnt8	protein_coding
111833	chr7	3616133	-1	Oscar	protein_coding
111834	chr7	3616157	-1	Oscar	protein_coding
111839	chr4	52825399	1	Olfr275	protein_coding
111840	chr7	25631743	-1	Bckdha	protein_coding
111841	chr7	25658981	-1	Bckdha	protein_coding
111842	chr12	54203860	-1	Egln3	protein_coding
111844	chr10	10472326	-1	Adgb	protein_coding
111845	chr10	10472314	-1	Adgb	protein_coding
111846	chr10	10429839	-1	Adgb	protein_coding
111852	chr5	64960047	-1	Tlr6	protein_coding
111853	chr5	64960097	-1	Tlr6	protein_coding
111854	chr5	64960048	-1	Tlr6	protein_coding
111855	chr14	50785519	-1	Ttc5	protein_coding
111859	chr14	50785495	-1	Ttc5	protein_coding
111863	chr16	87432612	-1	Ltn1	protein_coding
111864	chr16	87432563	-1	Ltn1	protein_coding
111866	chr4	143951016	-1	Pramef25	protein_coding
111867	chr2	18037737	-1	A930004D18Rik	protein_coding
111870	chr7	103316315	1	Olfr597	protein_coding
111871	chr7	103320413	1	Olfr597	protein_coding
111874	chr6	48048911	-1	Zfp777	protein_coding
111875	chr6	48044243	-1	Zfp777	protein_coding
111876	chr6	48048114	-1	Zfp777	protein_coding
111877	chr6	48047794	-1	Zfp777	protein_coding
111882	chr4	143966950	-1	Gm13101	protein_coding
111885	chr14	4838106	1	Gm3269	protein_coding
111886	chr14	4838111	1	Gm3269	protein_coding
111889	chr17	5941280	1	Synj2	protein_coding
111891	chr17	5941403	1	Synj2	protein_coding
111892	chr17	5975586	1	Synj2	protein_coding
111893	chr17	5975641	1	Synj2	protein_coding
111894	chr17	5975740	1	Synj2	protein_coding
111898	chr17	5996846	1	Synj2	protein_coding
111900	chr17	6007597	1	Synj2	protein_coding
111903	chr17	6013549	1	Synj2	protein_coding
111904	chr17	6025076	1	Synj2	protein_coding
111910	chr3	90389927	-1	Slc27a3	protein_coding
111911	chr3	90389664	-1	Slc27a3	protein_coding
111917	chr14	13918334	1	Gm11100	protein_coding
111918	chr14	13932754	1	Gm11100	protein_coding
111919	chr14	13932894	1	Gm11100	protein_coding
111921	chr7	19852003	1	Gm19345	protein_coding
111922	chr6	85502994	-1	Fbxo41	protein_coding
111923	chr6	85502886	-1	Fbxo41	protein_coding
111924	chr6	85502858	-1	Fbxo41	protein_coding
111925	chr1	52817688	-1	Inpp1	protein_coding
111928	chr1	52817568	-1	Inpp1	protein_coding
111930	chr1	52800371	-1	Inpp1	protein_coding
111932	chr1	38129662	-1	Rev1	protein_coding
111940	chr1	38128301	-1	Rev1	protein_coding
111941	chr1	38128317	-1	Rev1	protein_coding
111942	chr1	38129801	-1	Rev1	protein_coding
111946	chr4	136143497	1	Id3	protein_coding
111949	chr7	35318440	-1	Gpatch1	protein_coding
111954	chr4	143994369	-1	Pramef17	protein_coding
111957	chr12	69893105	1	Atl1	protein_coding
111958	chr12	69907732	1	Atl1	protein_coding
111962	chr7	19861299	-1	Ceacam16	protein_coding
111963	chr7	19856236	-1	Ceacam16	protein_coding
111967	chr19	11604849	-1	Ms4a6d	protein_coding
111969	chr19	11593155	-1	Ms4a6d	protein_coding
111971	chr1	93512079	1	Farp2	protein_coding
111972	chr1	93512112	1	Farp2	protein_coding
111976	chr11	6200415	-1	Nudcd3	protein_coding
111978	chr11	6193476	-1	Nudcd3	protein_coding
111980	chr19	13500546	1	Olfr1477	protein_coding
111981	chr19	13501117	1	Olfr1477	protein_coding
111982	chr14	13961277	-1	Thoc7	protein_coding
111987	chr14	13961852	-1	Thoc7	protein_coding
111989	chr14	13961206	-1	Thoc7	protein_coding
111995	chr2	3366591	-1	Olah	protein_coding
111996	chr2	3397210	-1	Olah	protein_coding
111997	chr2	3366569	-1	Olah	protein_coding
111999	chrY	52780040	1	Gm21258	protein_coding
112000	chrY	52781462	1	Gm21258	protein_coding
112002	chr10	120899101	-1	Msrb3	protein_coding
112004	chr10	120871152	-1	Msrb3	protein_coding
112005	chr17	14694235	-1	Thbs2	protein_coding
112007	chr8	124793092	1	Trim67	protein_coding
112009	chr7	103323568	1	Olfr598	protein_coding
112010	chr7	103328488	1	Olfr598	protein_coding
112017	chr4	52859227	-1	Olfr273	protein_coding
112019	chr4	52856572	-1	Olfr273	protein_coding
112021	chr11	78301529	1	Spag5	protein_coding
112029	chr5	34573664	1	Add1	protein_coding
112030	chr5	34573765	1	Add1	protein_coding
112031	chr5	34573769	1	Add1	protein_coding
112033	chr5	34573863	1	Add1	protein_coding
112034	chr5	34573873	1	Add1	protein_coding
112035	chr5	34574042	1	Add1	protein_coding
112037	chr5	34601342	1	Add1	protein_coding
112038	chr5	34614247	1	Add1	protein_coding
112040	chr5	34616767	1	Add1	protein_coding
112041	chr5	34619354	1	Add1	protein_coding
112045	chr19	8218899	-1	Slc22a29	protein_coding
112050	chr4	127358181	-1	Gjb5	protein_coding
112051	chr18	10706706	-1	Abhd3	protein_coding
112052	chr18	10706771	-1	Abhd3	protein_coding
112053	chr18	10706713	-1	Abhd3	protein_coding
112054	chr18	10658789	-1	Abhd3	protein_coding
112056	chr1	120340582	1	C1ql2	protein_coding
112057	chr18	25168694	-1	Tpgs2	protein_coding
112058	chr18	25169007	-1	Tpgs2	protein_coding
112060	chr11	86683836	-1	Vmp1	protein_coding
112067	chr11	86671179	-1	Vmp1	protein_coding
112077	chr5	33629635	-1	Fam53a	protein_coding
112078	chr5	33628912	-1	Fam53a	protein_coding
112080	chr5	33629622	-1	Fam53a	protein_coding
112082	chr5	33629599	-1	Fam53a	protein_coding
112083	chr5	33629062	-1	Fam53a	protein_coding
112087	chr5	141000582	-1	Card11	protein_coding
112090	chr11	76763579	-1	Gosr1	protein_coding
112108	chr1	161876682	-1	Suco	protein_coding
112113	chr1	161853743	-1	Suco	protein_coding
112114	chr1	161857452	-1	Suco	protein_coding
112115	chr12	69987002	-1	Sav1	protein_coding
112118	chr11	98329648	-1	Neurod2	protein_coding
112120	chr1	9985692	-1	Ppp1r42	protein_coding
112122	chr1	10009136	-1	Ppp1r42	protein_coding
112124	chr1	10009130	-1	Ppp1r42	protein_coding
112130	chr17	26090290	-1	Decr2	protein_coding
112131	chr17	26090337	-1	Decr2	protein_coding
112133	chr17	26090220	-1	Decr2	protein_coding
112134	chr17	26090275	-1	Decr2	protein_coding
112135	chr17	26090300	-1	Decr2	protein_coding
112137	chr6	43231529	1	Olfr47	protein_coding
112138	chr6	43235578	1	Olfr47	protein_coding
112141	chr12	16810977	1	E2f6	protein_coding
112147	chr1	93635722	-1	Stk25	protein_coding
112151	chr1	93635479	-1	Stk25	protein_coding
112152	chr1	93658659	-1	Stk25	protein_coding
112156	chr2	32151082	1	Prrc2b	protein_coding
112157	chr2	32151148	1	Prrc2b	protein_coding
112158	chr2	32183226	1	Prrc2b	protein_coding
112160	chr2	32212198	1	Prrc2b	protein_coding
112161	chr2	32216078	1	Prrc2b	protein_coding
112166	chr8	124863072	1	Gnpat	protein_coding
112171	chr8	124863033	1	Gnpat	protein_coding
112175	chr17	24724478	-1	Ndufb10	protein_coding
112176	chr17	24724412	-1	Ndufb10	protein_coding
112183	chr6	43265582	1	Arhgef5	protein_coding
112184	chr6	43274511	1	Arhgef5	protein_coding
112197	chr10	34019624	-1	Rwdd1	protein_coding
112203	chr11	115535817	-1	Sumo2	protein_coding
112204	chr11	115536181	-1	Sumo2	protein_coding
112206	chr11	115536276	-1	Sumo2	protein_coding
112228	chr7	103335917	1	Olfr599	protein_coding
112229	chr7	103338012	1	Olfr599	protein_coding
112235	chr10	116896919	-1	Myrfl	protein_coding
112237	chr2	18049051	-1	Skida1	protein_coding
112238	chr2	18048784	-1	Skida1	protein_coding
112239	chr2	18049031	-1	Skida1	protein_coding
112240	chr2	18048449	-1	Skida1	protein_coding
112244	chr7	103349669	-1	Olfr600	protein_coding
112245	chr7	103346929	-1	Olfr600	protein_coding
112246	chr6	85513589	-1	Egr4	protein_coding
112248	chr19	4625333	-1	Rce1	protein_coding
112250	chr19	4625370	-1	Rce1	protein_coding
112251	chr19	4625640	-1	Rce1	protein_coding
112252	chr19	4625317	-1	Rce1	protein_coding
112253	chr19	4625319	-1	Rce1	protein_coding
112254	chr19	4625276	-1	Rce1	protein_coding
112255	chr19	4625603	-1	Rce1	protein_coding
112260	chr19	5894107	-1	Tigd3	protein_coding
112261	chr19	5894149	-1	Tigd3	protein_coding
112265	chr5	130257035	1	Tyw1	protein_coding
112266	chr5	130258930	1	Tyw1	protein_coding
112267	chr5	130255619	1	Tyw1	protein_coding
112272	chr18	36679579	1	Slc35a4	protein_coding
112275	chr18	36679592	1	Slc35a4	protein_coding
112276	chr18	36679609	1	Slc35a4	protein_coding
112277	chr18	36679215	1	Slc35a4	protein_coding
112279	chr14	4892416	1	Gm3278	protein_coding
112285	chr14	4855576	1	Gm3264	protein_coding
112286	chr14	4871156	1	Gm3264	protein_coding
112289	chr18	15718046	-1	Chst9	protein_coding
112294	chr10	78185149	-1	Pwp2	protein_coding
112309	chr3	84040175	-1	Tmem131l	protein_coding
112310	chr3	84040137	-1	Tmem131l	protein_coding
112319	chr18	36679366	-1	Apbb3	protein_coding
112325	chr18	36676405	-1	Apbb3	protein_coding
112328	chr18	36677142	-1	Apbb3	protein_coding
112331	chr8	40862396	1	Slc7a2	protein_coding
112332	chr8	40862412	1	Slc7a2	protein_coding
112333	chr8	40862578	1	Slc7a2	protein_coding
112334	chr8	40874948	1	Slc7a2	protein_coding
112335	chr8	40898438	1	Slc7a2	protein_coding
112336	chr19	6084943	-1	Zfpl1	protein_coding
112337	chr19	6084956	-1	Zfpl1	protein_coding
112339	chr19	6084915	-1	Zfpl1	protein_coding
112340	chr19	6084693	-1	Zfpl1	protein_coding
112344	chr19	6084944	-1	Zfpl1	protein_coding
112345	chr19	6084927	-1	Zfpl1	protein_coding
112347	chr7	43444083	1	Etfb	protein_coding
112348	chr7	43444119	1	Etfb	protein_coding
112349	chr7	43444130	1	Etfb	protein_coding
112350	chr7	43444150	1	Etfb	protein_coding
112351	chr7	43452890	1	Etfb	protein_coding
112355	chr18	38338980	-1	Gnpda1	protein_coding
112356	chr18	38338976	-1	Gnpda1	protein_coding
112357	chr18	38339003	-1	Gnpda1	protein_coding
112360	chr18	38338909	-1	Gnpda1	protein_coding
112362	chr17	25754314	-1	Msln	protein_coding
112363	chr17	25754377	-1	Msln	protein_coding
112364	chr17	25754378	-1	Msln	protein_coding
112374	chr7	3617373	1	Ndufa3	protein_coding
112377	chr7	3617386	1	Ndufa3	protein_coding
112381	chr7	14563506	-1	Vmn1r90	protein_coding
112390	chr10	52690533	1	Slc35f1	protein_coding
112391	chr16	23057865	1	Kng1	protein_coding
112392	chr16	23058250	1	Kng1	protein_coding
112393	chr16	23058344	1	Kng1	protein_coding
112394	chr16	23058393	1	Kng1	protein_coding
112398	chr5	115466262	1	Pla2g1b	protein_coding
112400	chr5	115466266	1	Pla2g1b	protein_coding
112401	chr5	115466272	1	Pla2g1b	protein_coding
112402	chr1	9967932	-1	Tcf24	protein_coding
112403	chr1	9962809	-1	Tcf24	protein_coding
112406	chr2	128687391	-1	Anapc1	protein_coding
112408	chr2	128687354	-1	Anapc1	protein_coding
112410	chr2	128687376	-1	Anapc1	protein_coding
112417	chr12	44210326	-1	Dnajb9	protein_coding
112418	chr12	44210068	-1	Dnajb9	protein_coding
112422	chr11	59202486	1	Mrpl55	protein_coding
112423	chr11	59202489	1	Mrpl55	protein_coding
112424	chr11	59202492	1	Mrpl55	protein_coding
112425	chr11	59202505	1	Mrpl55	protein_coding
112426	chr11	59202538	1	Mrpl55	protein_coding
112434	chr7	45212123	-1	Dkkl1	protein_coding
112435	chr7	45211812	-1	Dkkl1	protein_coding
112436	chr7	45211823	-1	Dkkl1	protein_coding
112439	chr4	127970951	-1	CK137956	protein_coding
112443	chr2	11705290	1	Il15ra	protein_coding
112445	chr2	11705349	1	Il15ra	protein_coding
112446	chr2	11705369	1	Il15ra	protein_coding
112449	chr2	11705443	1	Il15ra	protein_coding
112451	chr2	11705712	1	Il15ra	protein_coding
112453	chr2	11705777	1	Il15ra	protein_coding
112454	chr2	11705810	1	Il15ra	protein_coding
112455	chr2	11705811	1	Il15ra	protein_coding
112456	chr2	11705848	1	Il15ra	protein_coding
112458	chr2	11718431	1	Il15ra	protein_coding
112461	chr2	28840286	-1	Gtf3c4	protein_coding
112464	chr2	28840360	-1	Gtf3c4	protein_coding
112466	chr6	99666771	-1	Eif4e3	protein_coding
112467	chr15	36164884	-1	Fbxo43	protein_coding
112468	chr15	36164817	-1	Fbxo43	protein_coding
112470	chr19	13527913	1	Olfr1480	protein_coding
112471	chr19	13527924	1	Olfr1480	protein_coding
112472	chr19	13527940	1	Olfr1480	protein_coding
112474	chr19	13529675	1	Olfr1480	protein_coding
112475	chr7	3629884	-1	Tfpt	protein_coding
112476	chr7	3629929	-1	Tfpt	protein_coding
112479	chr7	3629827	-1	Tfpt	protein_coding
112482	chr2	18064636	1	Mllt10	protein_coding
112483	chr2	18064687	1	Mllt10	protein_coding
112484	chr2	18126156	1	Mllt10	protein_coding
112492	chr2	18055237	1	Mllt10	protein_coding
112494	chr6	121300227	1	Slc6a13	protein_coding
112496	chr6	121300782	1	Slc6a13	protein_coding
112497	chr2	25863734	1	Kcnt1	protein_coding
112499	chr2	25863854	1	Kcnt1	protein_coding
112500	chr2	25863968	1	Kcnt1	protein_coding
112501	chr2	25877783	1	Kcnt1	protein_coding
112503	chr2	25877863	1	Kcnt1	protein_coding
112505	chr2	25877873	1	Kcnt1	protein_coding
112506	chr2	25877881	1	Kcnt1	protein_coding
112509	chr2	25903502	1	Kcnt1	protein_coding
112513	chr4	52919178	-1	Olfr272	protein_coding
112515	chr4	52919172	-1	Olfr272	protein_coding
112516	chr4	52911794	-1	Olfr272	protein_coding
112517	chr9	30427108	1	Snx19	protein_coding
112519	chr9	30435857	1	Snx19	protein_coding
112522	chr8	58912640	-1	Galntl6	protein_coding
112523	chr8	57796590	-1	Galntl6	protein_coding
112528	chr8	58911860	-1	Galntl6	protein_coding
112529	chr8	58701044	-1	Galntl6	protein_coding
112530	chr8	57962564	-1	Galntl6	protein_coding
112531	chr11	119913810	1	Chmp6	protein_coding
112532	chr11	119913441	1	Chmp6	protein_coding
112533	chr11	119913830	1	Chmp6	protein_coding
112534	chr11	119914015	1	Chmp6	protein_coding
112545	chr8	124863120	-1	2810004N23Rik	protein_coding
112547	chr1	104768529	1	Cdh20	protein_coding
112549	chr10	40883311	-1	Cdc40	protein_coding
112554	chr16	19760208	1	B3gnt5	protein_coding
112555	chr16	19760234	1	B3gnt5	protein_coding
112559	chr16	19761054	1	B3gnt5	protein_coding
112560	chr2	25456838	1	Clic3	protein_coding
112562	chr2	25456849	1	Clic3	protein_coding
112575	chr7	43463151	1	Vsig10l	protein_coding
112576	chr7	43463233	1	Vsig10l	protein_coding
112580	chr2	35979624	-1	Ttll11	protein_coding
112582	chr2	35940806	-1	Ttll11	protein_coding
112586	chr2	35950591	-1	Ttll11	protein_coding
112587	chr2	35952414	-1	Ttll11	protein_coding
112590	chr3	14863538	1	Car3	protein_coding
112592	chrY	89052806	1	Gm21294	protein_coding
112593	chr4	119537004	1	Foxj3	protein_coding
112594	chr4	119539661	1	Foxj3	protein_coding
112595	chr4	119539685	1	Foxj3	protein_coding
112596	chr4	119539688	1	Foxj3	protein_coding
112598	chr4	119539698	1	Foxj3	protein_coding
112600	chr4	119539779	1	Foxj3	protein_coding
112601	chr4	119540522	1	Foxj3	protein_coding
112603	chr1	16656884	-1	Eloc	protein_coding
112604	chr1	16657042	-1	Eloc	protein_coding
112605	chr1	16657018	-1	Eloc	protein_coding
112606	chr1	16657038	-1	Eloc	protein_coding
112607	chr1	16656914	-1	Eloc	protein_coding
112608	chr1	16648039	-1	Eloc	protein_coding
112609	chr1	16656625	-1	Eloc	protein_coding
112614	chr2	104410334	-1	D430041D05Rik	protein_coding
112615	chr2	104411013	-1	D430041D05Rik	protein_coding
112619	chr11	59208321	1	2310033P09Rik	protein_coding
112622	chr13	106947159	1	Dimt1	protein_coding
112625	chr17	28177129	1	Zfp523	protein_coding
112629	chr17	28177418	1	Zfp523	protein_coding
112631	chr17	28177458	1	Zfp523	protein_coding
112632	chr17	28186187	1	Zfp523	protein_coding
112633	chr17	28197785	1	Zfp523	protein_coding
112636	chr17	28202291	1	Zfp523	protein_coding
112657	chr2	86487386	-1	Olfr228	protein_coding
112658	chr2	86483740	-1	Olfr228	protein_coding
112662	chr7	19887965	-1	Ceacam19	protein_coding
112673	chr7	6197090	1	Galp	protein_coding
112674	chr7	6202801	1	Galp	protein_coding
112675	chr19	6082256	-1	Gm28374	protein_coding
112676	chr6	73248382	1	Suclg1	protein_coding
112678	chr6	73248660	1	Suclg1	protein_coding
112684	chr5	24164963	1	Nupl2	protein_coding
112688	chr19	6077231	-1	Vps51	protein_coding
112691	chr19	6069071	-1	Vps51	protein_coding
112698	chr19	6077200	-1	Vps51	protein_coding
112705	chr2	93045571	-1	Prdm11	protein_coding
112706	chr2	93046053	-1	Prdm11	protein_coding
112708	chr2	93046167	-1	Prdm11	protein_coding
112709	chr2	93046144	-1	Prdm11	protein_coding
112710	chrX	20549787	1	Rgn	protein_coding
112711	chr8	58911755	1	BC030500	protein_coding
112712	chr8	58912257	1	BC030500	protein_coding
112713	chr5	124112297	1	Ogfod2	protein_coding
112715	chr5	124112321	1	Ogfod2	protein_coding
112716	chr5	124112325	1	Ogfod2	protein_coding
112718	chr5	124112340	1	Ogfod2	protein_coding
112719	chr5	124112357	1	Ogfod2	protein_coding
112724	chr1	72700579	-1	Ankar	protein_coding
112725	chr1	72700539	-1	Ankar	protein_coding
112726	chr1	72700564	-1	Ankar	protein_coding
112728	chr5	110839777	-1	Hscb	protein_coding
112730	chr5	110839575	-1	Hscb	protein_coding
112732	chrY	40804914	1	Gm20795	protein_coding
112733	chrY	40806531	1	Gm20795	protein_coding
112734	chr11	53350833	1	Aff4	protein_coding
112735	chr11	53368073	1	Aff4	protein_coding
112738	chr11	53372966	1	Aff4	protein_coding
112742	chr4	3678115	1	Lyn	protein_coding
112743	chr4	3678127	1	Lyn	protein_coding
112753	chr7	99763507	1	Olfr521	protein_coding
112754	chr7	99763508	1	Olfr521	protein_coding
112755	chr7	99767164	1	Olfr521	protein_coding
112761	chr12	4874358	-1	Mfsd2b	protein_coding
112765	chr14	50795728	-1	Ccnb1ip1	protein_coding
112766	chr14	50807732	-1	Ccnb1ip1	protein_coding
112769	chr6	131690063	-1	Tas2r114	protein_coding
112770	chr5	64970071	1	Fam114a1	protein_coding
112771	chr5	64972425	1	Fam114a1	protein_coding
112772	chr11	62248984	1	Adora2b	protein_coding
112774	chr13	24801657	1	BC005537	protein_coding
112775	chr13	24802020	1	BC005537	protein_coding
112778	chr2	25461094	-1	Paxx	protein_coding
112781	chr2	25461031	-1	Paxx	protein_coding
112793	chr7	99828417	-1	Neu3	protein_coding
112796	chr12	44221370	1	Pnpla8	protein_coding
112797	chr12	44269148	1	Pnpla8	protein_coding
112798	chr12	44269167	1	Pnpla8	protein_coding
112799	chr12	44275271	1	Pnpla8	protein_coding
112800	chr12	44282573	1	Pnpla8	protein_coding
112801	chr12	44290610	1	Pnpla8	protein_coding
112802	chr12	44299274	1	Pnpla8	protein_coding
112803	chr12	79297282	1	Rad51b	protein_coding
112804	chr12	79297351	1	Rad51b	protein_coding
112805	chr12	79297563	1	Rad51b	protein_coding
112807	chr15	38300706	-1	Klf10	protein_coding
112808	chr15	38299082	-1	Klf10	protein_coding
112809	chr15	38298839	-1	Klf10	protein_coding
112810	chr15	38299795	-1	Klf10	protein_coding
112811	chr5	135744448	-1	Tmem120a	protein_coding
112815	chr5	135744208	-1	Tmem120a	protein_coding
112817	chr8	114205630	1	Vat1l	protein_coding
112818	chr8	114205634	1	Vat1l	protein_coding
112820	chr13	14613165	-1	Mrpl32	protein_coding
112824	chr1	86426228	-1	Nmur1	protein_coding
112825	chr1	86389344	-1	Nmur1	protein_coding
112826	chr1	86398190	-1	Nmur1	protein_coding
112827	chr1	86388141	-1	Nmur1	protein_coding
112828	chrX	38456454	-1	Lamp2	protein_coding
112833	chr19	6080033	1	Tmem262	protein_coding
112834	chr2	18219557	-1	Dnajc1	protein_coding
112835	chr2	18392811	-1	Dnajc1	protein_coding
112837	chr2	18392830	-1	Dnajc1	protein_coding
112840	chr2	18392421	-1	Dnajc1	protein_coding
112848	chr1	52845013	1	Hibch	protein_coding
112850	chr1	52845046	1	Hibch	protein_coding
112857	chr19	6067803	-1	Tm7sf2	protein_coding
112858	chr19	6067842	-1	Tm7sf2	protein_coding
112860	chr19	6067808	-1	Tm7sf2	protein_coding
112861	chr19	6067785	-1	Tm7sf2	protein_coding
112864	chr19	6067850	-1	Tm7sf2	protein_coding
112867	chr19	6067855	-1	Tm7sf2	protein_coding
112869	chr19	6068373	-1	Tm7sf2	protein_coding
112875	chr17	14943124	-1	Wdr27	protein_coding
112876	chr17	14909519	-1	Wdr27	protein_coding
112877	chr17	14943120	-1	Wdr27	protein_coding
112881	chr17	14934653	-1	Wdr27	protein_coding
112882	chr6	132314757	-1	Prpmp5	protein_coding
112886	chr5	65091584	-1	Tmem156	protein_coding
112887	chr5	65092132	-1	Tmem156	protein_coding
112888	chr5	65091684	-1	Tmem156	protein_coding
112889	chr5	65092105	-1	Tmem156	protein_coding
112891	chrX	20617619	-1	Ndufb11	protein_coding
112896	chr13	65205968	-1	Nlrp4f	protein_coding
112897	chr13	65181631	-1	Nlrp4f	protein_coding
112898	chr13	65190265	-1	Nlrp4f	protein_coding
112899	chr13	65205965	-1	Nlrp4f	protein_coding
112900	chr13	65205943	-1	Nlrp4f	protein_coding
112901	chr13	65205977	-1	Nlrp4f	protein_coding
112902	chr13	65205716	-1	Nlrp4f	protein_coding
112906	chr6	132210521	-1	Prb1	protein_coding
112907	chr8	114418086	1	Clec3a	protein_coding
112908	chr11	59228270	-1	Arf1	protein_coding
112909	chr11	59228162	-1	Arf1	protein_coding
112910	chr18	22850754	-1	Nol4	protein_coding
112911	chr18	23038656	-1	Nol4	protein_coding
112912	chr18	23041653	-1	Nol4	protein_coding
112913	chr18	23040078	-1	Nol4	protein_coding
112914	chr18	23040344	-1	Nol4	protein_coding
112915	chr18	23038939	-1	Nol4	protein_coding
112920	chr11	100939404	-1	Stat3	protein_coding
112921	chr11	100939540	-1	Stat3	protein_coding
112923	chr11	100939380	-1	Stat3	protein_coding
112924	chr11	100939479	-1	Stat3	protein_coding
112934	chr10	28985384	-1	2310057J18Rik	protein_coding
112935	chr10	28986293	-1	2310057J18Rik	protein_coding
112937	chr10	28986303	-1	2310057J18Rik	protein_coding
112938	chrX	20617503	1	Rbm10	protein_coding
112939	chrX	20617622	1	Rbm10	protein_coding
112940	chrX	20617783	1	Rbm10	protein_coding
112942	chrX	20620098	1	Rbm10	protein_coding
112943	chr8	78213297	1	Ttc29	protein_coding
112944	chr8	78213302	1	Ttc29	protein_coding
112946	chr8	78213342	1	Ttc29	protein_coding
112950	chr8	78218794	1	Ttc29	protein_coding
112951	chr6	83536265	-1	Actg2	protein_coding
112952	chr6	83527990	-1	Actg2	protein_coding
112954	chr6	83536223	-1	Actg2	protein_coding
112955	chr6	83527491	-1	Actg2	protein_coding
112956	chr6	83527810	-1	Actg2	protein_coding
112958	chr5	120749853	-1	Oas2	protein_coding
112960	chr5	120738408	-1	Oas2	protein_coding
112961	chr2	109917647	1	Lgr4	protein_coding
112964	chr11	62281375	-1	Zswim7	protein_coding
112965	chr17	24727820	1	Rpl3l	protein_coding
112966	chr17	24728174	1	Rpl3l	protein_coding
112967	chr17	24732685	1	Rpl3l	protein_coding
112969	chr4	144059126	1	Pramel4	protein_coding
112971	chr4	144059139	1	Pramel4	protein_coding
112972	chr4	144065698	1	Pramel4	protein_coding
112973	chr4	144065732	1	Pramel4	protein_coding
112974	chr12	72071125	-1	Gpr135	protein_coding
112975	chr1	60097908	-1	Wdr12	protein_coding
112976	chr1	60098146	-1	Wdr12	protein_coding
112977	chr1	60098645	-1	Wdr12	protein_coding
112980	chr1	60098125	-1	Wdr12	protein_coding
112981	chr1	60098135	-1	Wdr12	protein_coding
112983	chr4	88522774	-1	Ifnb1	protein_coding
112985	chr11	59290752	-1	Wnt3a	protein_coding
112986	chr11	115564434	1	Nup85	protein_coding
112988	chr11	115570115	1	Nup85	protein_coding
112989	chr11	115577984	1	Nup85	protein_coding
112995	chr4	101496631	1	Dnajc6	protein_coding
112996	chr4	101496648	1	Dnajc6	protein_coding
112997	chr4	101507871	1	Dnajc6	protein_coding
112998	chr4	101507976	1	Dnajc6	protein_coding
113000	chr4	101550480	1	Dnajc6	protein_coding
113001	chr4	101508000	1	Dnajc6	protein_coding
113002	chr4	101550594	1	Dnajc6	protein_coding
113003	chr10	80148272	1	Midn	protein_coding
113004	chr10	80149112	1	Midn	protein_coding
113006	chr10	80150457	1	Midn	protein_coding
113007	chr10	80151154	1	Midn	protein_coding
113008	chr10	80151238	1	Midn	protein_coding
113016	chr1	86426329	1	Tex44	protein_coding
113017	chr4	108780798	-1	Zfyve9	protein_coding
113018	chr4	108780503	-1	Zfyve9	protein_coding
113019	chr4	108723876	-1	Zfyve9	protein_coding
113022	chr2	28840459	1	Ddx31	protein_coding
113025	chr4	88558245	-1	Ifna15	protein_coding
113026	chr4	88571798	-1	Ifna14	protein_coding
113027	chr11	32205415	1	Snrnp25	protein_coding
113028	chr11	32205446	1	Snrnp25	protein_coding
113030	chr11	32205488	1	Snrnp25	protein_coding
113032	chr4	88592385	-1	Ifna9	protein_coding
113037	chr10	100487350	-1	Tmtc3	protein_coding
113038	chr10	100487347	-1	Tmtc3	protein_coding
113040	chr10	100487267	-1	Tmtc3	protein_coding
113041	chr10	100487326	-1	Tmtc3	protein_coding
113046	chr15	10470516	-1	Dnajc21	protein_coding
113053	chr8	46471037	1	Acsl1	protein_coding
113055	chr8	46471072	1	Acsl1	protein_coding
113057	chr8	46471177	1	Acsl1	protein_coding
113059	chr8	46490966	1	Acsl1	protein_coding
113060	chr8	46490974	1	Acsl1	protein_coding
113061	chr8	46492832	1	Acsl1	protein_coding
113063	chr8	46531064	1	Acsl1	protein_coding
113067	chr7	99858977	-1	Spcs2	protein_coding
113068	chr7	99858859	-1	Spcs2	protein_coding
113070	chr7	99858911	-1	Spcs2	protein_coding
113071	chr7	99858899	-1	Spcs2	protein_coding
113072	chr7	99863351	-1	Spcs2	protein_coding
113073	chr7	99863371	-1	Spcs2	protein_coding
113078	chr15	6522853	1	Fyb	protein_coding
113079	chr15	6569527	1	Fyb	protein_coding
